200300472,4161025,NOLITHA COMPREHENSIVE TECHNICAL SCHOOL,72,39,131,66,59,29,54.16666667,45.83333333,50.38167939,49.61832061,49.15254237,50.84745763
200300434,4161026,NOMAHEYA SENIOR SECONDARY SCHOOL,125,36,130,41,123,43,28.8,71.2,31.53846154,68.46153846,34.95934959,65.04065041
200300488,4161040,NONDWE SENIOR SECONDARY SECONDARY,19,12,28,11,41,14,63.15789474,36.84210526,39.28571429,60.71428571,34.14634146,65.85365854
200300533,4161041,PAKAMANI SENIOR SECONDARY SCHOOL,149,133,212,148,167,133,89.26174497,10.73825503,69.81132075,30.18867925,79.64071856,20.35928144
200300790,4161027,QOMBOLO SENIOR SECONDARY SCHOOL,54,29,54,32,29,17,53.7037037,46.2962963,59.25925926,40.74074074,58.62068966,41.37931034
200300574,4161028,SIYABULELA SENIOR SECONDARY SCHOOL,47,14,42,24,45,16,29.78723404,70.21276596,57.14285714,42.85714286,35.55555556,64.44444444
200300823,4161029,SOPHAKAMA SENIOR SECONDARY SCHOOL,18,16,39,16,46,17,88.88888889,11.11111111,41.02564103,58.97435897,36.95652174,63.04347826
200300587,4161046,TANGA SENIOR SECONDARY SCHOOL,24,23,79,46,87,59,95.83333333,4.166666667,58.2278481,41.7721519,67.81609195,32.18390805
200300614,4161030,TYALI SENIOR SECONDARY SCHOOL,99,52,147,37,92,43,52.52525253,47.47474747,25.17006803,74.82993197,46.73913043,53.26086957
200300646,4161031,VULI-VALLEY SENIOR SECONDARY SCHOOL,154,82,131,90,120,82,53.24675325,46.75324675,68.70229008,31.29770992,68.33333333,31.66666667
200300650,4161032,VULUHLANGA SENIOR SECONDARY SCHOOL,40,30,48,40,48,38,75,25,83.33333333,16.66666667,79.16666667,20.83333333
200300663,4161033,XILINXA SENIOR SECONDARY SCHOOL,64,43,79,41,58,26,67.1875,32.8125,51.89873418,48.10126582,44.82758621,55.17241379
200300677,4161034,ZANEWONGA SENIOR SECONDARY SCHOOL,49,25,76,37,64,49,51.02040816,48.97959184,48.68421053,51.31578947,76.5625,23.4375
200300683,4161047,ZAZULWANA SENIOR SECONDARY SCHOOL,32,25,31,21,34,24,78.125,21.875,67.74193548,32.25806452,70.58823529,29.41176471
200300702,4161035,ZWELANDILE SENIOR SECONDARY SCHOOL,56,30,82,42,97,38,53.57142857,46.42857143,51.2195122,48.7804878,39.17525773,60.82474227
200300709,4161036,ZWELIWELILE SENIOR SECONDARY SCHOOL,104,42,118,28,95,51,40.38461538,59.61538462,23.72881356,76.27118644,53.68421053,46.31578947
200600003,4141001,A.M.ZANTSI SENIOR SECONDARY SCHOOL,55,54,64,53,58,49,98.18181818,1.818181818,82.8125,17.1875,84.48275862,15.51724138
200601046,4141002,ARTHUR MFEBE SENIOR SECONDARY SCHOOL,44,23,69,32,68,38,52.27272727,47.72727273,46.37681159,53.62318841,55.88235294,44.11764706
200601077,4141029,BUBELE SENIOR SECONDARY SCHOOL,11,7,15,1,17,3,63.63636364,36.36363636,6.666666667,93.33333333,17.64705882,82.35294118
200600109,4141003,COFIMVABA SENIOR SECONDARY SCHOOL,154,136,208,200,257,237,88.31168831,11.68831169,96.15384615,3.846153846,92.21789883,7.782101167
200600556,4091018,CRADOCK PRISON,5,0,5,3,5,5,0,100,60,40,100,0
200601092,4141005,DALIWONGA HIGH SCHOOL,102,65,109,72,133,94,63.7254902,36.2745098,66.05504587,33.94495413,70.67669173,29.32330827
200600195,4141030,FALO SENIOR SECONDARY SCHOOL,102,43,83,50,65,41,42.15686275,57.84313725,60.24096386,39.75903614,63.07692308,36.92307692
200300111,4141006,GOBINAMBA SENIOR SECONDARY SCHOOL,41,30,73,33,54,30,73.17073171,26.82926829,45.20547945,54.79452055,55.55555556,44.44444444
200601112,4141031,HALA SENIOR SECONDARY SCHOOL,24,18,32,17,27,11,75,25,53.125,46.875,40.74074074,59.25925926
200601031,4141007,ISIKHOBA NOMBEWU TECH S.S.,54,32,71,34,77,16,59.25925926,40.74074074,47.88732394,52.11267606,20.77922078,79.22077922
444712076,3182010,GOUDVELD SS,155,151,146,145,172,172,97.41935484,2.580645161,99.31506849,0.684931507,100,0
200300804,4141032,JONGIZIZWE NKWENKWEZI SECONDARY SCHOOL,30,14,29,15,37,18,46.66666667,53.33333333,51.72413793,48.27586207,48.64864865,51.35135135
200600335,4141009,KHWAZA SENIOR SECONDARY SCHOOL,58,27,68,28,43,17,46.55172414,53.44827586,41.17647059,58.82352941,39.53488372,60.46511628
200300207,4141010,LANGALETHU SENIOR SECONDARY SCHOOL,13,9,16,6,10,4,69.23076923,30.76923077,37.5,62.5,40,60
200601032,4141011,LOWER SEPLAN SENIOR SECONDARY SCHOOL,13,1,24,7,13,3,7.692307692,92.30769231,29.16666667,70.83333333,23.07692308,76.92307692
200300279,4141013,MANGELENGELE,54,44,67,51,79,58,81.48148148,18.51851852,76.11940299,23.88059701,73.41772152,26.58227848
200600456,4141014,MAZIBUKO SENOIR SECONDARY SCHOOL,39,34,62,15,38,25,87.17948718,12.82051282,24.19354839,75.80645161,65.78947368,34.21052632
200300343,4141015,MIDDLE ZOLO SENIOR SECONDARY SCHOOL,12,5,11,1,8,0,41.66666667,58.33333333,9.090909091,90.90909091,0,100
200601096,4141016,MTETUVUMILE,52,27,118,37,110,24,51.92307692,48.07692308,31.3559322,68.6440678,21.81818182,78.18181818
200601139,4141027,MZIMVUBU SENIOR SECONDARY SCHOOL,51,28,74,29,47,8,54.90196078,45.09803922,39.18918919,60.81081081,17.0212766,82.9787234
200600552,4141018,NCUNCUZO SENIOR SECONDARY SCHOOL,139,103,116,61,83,65,74.10071942,25.89928058,52.5862069,47.4137931,78.31325301,21.68674699
200300845,4141019,NDYEBO-NTSALUBA SENIOR SECONDARY SCHOOL,51,40,69,65,73,63,78.43137255,21.56862745,94.20289855,5.797101449,86.30136986,13.69863014
200601047,4141028,SABATA SENIOR SECONDARY SCHOOL,61,35,52,29,50,15,57.37704918,42.62295082,55.76923077,44.23076923,30,70
200600756,4141021,SIYABALALA SENIOR SECONDARY SCHOOL,70,31,39,9,28,11,44.28571429,55.71428571,23.07692308,76.92307692,39.28571429,60.71428571
200600987,4141022,ST. JAMES SENIOR SECONDARY SCHOOL,176,173,206,201,263,230,98.29545455,1.704545455,97.57281553,2.427184466,87.45247148,12.54752852
200300612,4141023,TSOMO SENIOR SECONDARY SCHOOL,108,69,128,89,147,67,63.88888889,36.11111111,69.53125,30.46875,45.57823129,54.42176871
200601045,4141025,ZWELANDILE SENIOR SECONDARY SCHOOL,61,20,56,14,47,26,32.78688525,67.21311475,25,75,55.31914894,44.68085106
200300711,4141026,ZWELIXOLILE SENIOR SECONDARY SCHOOL,18,9,12,9,20,17,50,50,75,25,85,15
200600117,4091001,CRADOCK HIGH SCHOOL,88,81,85,84,98,98,92.04545455,7.954545455,98.82352941,1.176470588,100,0
200600162,4091002,EKUPHUMLENI SENIOR SECONDARY SCHOOL,24,18,44,32,47,36,75,25,72.72727273,27.27272727,76.59574468,23.40425532
200600288,4091003,IKWEZI SENIOR SECONDARY SCHOOL,54,21,47,18,32,16,38.88888889,61.11111111,38.29787234,61.70212766,50,50
200600229,4091004,INYATHI HIGH SCHOOL,65,49,77,65,95,83,75.38461538,24.61538462,84.41558442,15.58441558,87.36842105,12.63157895
200600304,4091005,J.A CALATA SENIOR SECONDARY SCHOOL,66,56,143,102,97,81,84.84848485,15.15151515,71.32867133,28.67132867,83.50515464,16.49484536
200600345,4091006,KOPANO SENIOR SECONDARY SCHOOL,20,17,35,15,27,18,85,15,42.85714286,57.14285714,66.66666667,33.33333333
200600265,4091007,MARLOW AGRICULTURAL HIGH SCHOOL,45,44,45,44,34,34,97.77777778,2.222222222,97.77777778,2.222222222,100,0
200600453,4091017,MATTHEW GONIWE COMPREHENSIVE SCHOOL,24,16,59,27,27,11,66.66666667,33.33333333,45.76271186,54.23728814,40.74074074,59.25925926
200600458,4091008,MBEKWENI HIGH SCHOOL,25,24,39,23,30,25,96,4,58.97435897,41.02564103,83.33333333,16.66666667
200600482,4091009,MICHAUSDAL SECONDARY SCHOOL,60,57,110,97,85,65,95,5,88.18181818,11.81818182,76.47058824,23.52941176
200600483,4091010,MIDDELBURG HIGH SCHOOL,33,32,37,36,35,35,96.96969697,3.03030303,97.2972973,2.702702703,100,0
200600484,4091011,MIDDELLAND SECONDARY SCHOOL,69,64,121,90,88,69,92.75362319,7.246376812,74.38016529,25.61983471,78.40909091,21.59090909
200600969,4091012,PHAKAMA HOFMEYR HIGH SCHOOL,12,8,48,10,36,20,66.66666667,33.33333333,20.83333333,79.16666667,55.55555556,44.44444444
200600705,4091013,RAYMOND MHLABA SENIOR SECONDARY SCHOOL,42,26,24,20,33,24,61.9047619,38.0952381,83.33333333,16.66666667,72.72727273,27.27272727
200600761,4091014,SIZAMILE SENIOR SECONDARY SCHOOL,22,22,27,20,14,12,100,0,74.07407407,25.92592593,85.71428571,14.28571429
200600819,4091015,TARKASTAD HIGH SCHOOL,15,15,26,26,16,16,100,0,100,0,100,0
200600936,4091016,ZANABANTU HIGH SCHOOL,21,18,32,7,16,14,85.71428571,14.28571429,21.875,78.125,87.5,12.5
200300008,4151001,BADI SENIOR SECONDARY SCHOOL,90,71,145,75,107,64,78.88888889,21.11111111,51.72413793,48.27586207,59.81308411,40.18691589
200300011,4151002,BASHEE SENIOR SECONDARY SCHOOL,80,43,135,77,189,76,53.75,46.25,57.03703704,42.96296296,40.21164021,59.78835979
200300028,4151003,BOMELA SENIOR SECONDARY SCHOOL,51,19,77,35,49,32,37.25490196,62.74509804,45.45454545,54.54545455,65.30612245,34.69387755
200300831,4151004,BONKOLO SENIOR SECONDARY SCHOOL,69,30,82,37,130,65,43.47826087,56.52173913,45.12195122,54.87804878,50,50
200300051,4151005,COLOSA SENIOR SECONDARY SCHOOL,143,94,224,101,238,94,65.73426573,34.26573427,45.08928571,54.91071429,39.49579832,60.50420168
200300836,4151006,DINIZULU SENIOR SECONDARY SCHOOL,37,29,94,34,79,45,78.37837838,21.62162162,36.17021277,63.82978723,56.96202532,43.03797468
200300875,4151038,DUMALISILE COMPREHENSIVE HIGH SCHOOL,96,65,50,28,117,46,67.70833333,32.29166667,56,44,39.31623932,60.68376068
200400149,4151007,ELLIOTDALE TECH,117,74,123,75,124,88,63.24786325,36.75213675,60.97560976,39.02439024,70.96774194,29.03225806
200300086,4151008,ENOCH MAMBA SNR S,63,25,82,28,117,47,39.68253968,60.31746032,34.14634146,65.85365854,40.17094017,59.82905983
200401413,4152009,EXECUTIVE ACADEMY,368,209,470,301,338,250,56.79347826,43.20652174,64.04255319,35.95744681,73.96449704,26.03550296
200300100,4151010,FORT MALAN SENIOR SECONDARY SCHOOL,51,39,114,59,99,48,76.47058824,23.52941176,51.75438596,48.24561404,48.48484848,51.51515152
200400194,4151011,GANIZULU SENIOR SECONDARY SCHOOL,78,38,139,83,138,108,48.71794872,51.28205128,59.71223022,40.28776978,78.26086957,21.73913043
200201069,4182088,CENTRE OF EXCELLENCE,74,56,81,60,147,114,75.67567568,24.32432432,74.07407407,25.92592593,77.55102041,22.44897959
200400250,4151012,GWEBITYALA SENIOR SECONDARY SCHOOL,64,22,92,42,168,95,34.375,65.625,45.65217391,54.34782609,56.54761905,43.45238095
200401414,4152013,IDUTYWA SCHOOL OF EXCELLENCE,183,77,191,114,237,158,42.07650273,57.92349727,59.68586387,40.31413613,66.66666667,33.33333333
200400280,4151014,JALAMBA SENIOR SECONDARY SCHOOL,13,9,86,44,81,37,69.23076923,30.76923077,51.1627907,48.8372093,45.67901235,54.32098765
200300168,4151015,JONGILANGA SENIOR SECONDARY SCHOOL,41,14,56,13,55,29,34.14634146,65.85365854,23.21428571,76.78571429,52.72727273,47.27272727
200300153,4151016,JS SKENJANA SENIOR SECONDARY SCHOOL,225,201,261,195,224,177,89.33333333,10.66666667,74.71264368,25.28735632,79.01785714,20.98214286
200300202,4151017,LM MALGAS SENIOR SECONDARY SCHOOL,31,17,71,22,73,10,54.83870968,45.16129032,30.98591549,69.01408451,13.69863014,86.30136986
200300857,4151019,LUKHOZANA SENIOR SECONDARY SCHOOL,13,7,17,4,12,1,53.84615385,46.15384615,23.52941176,76.47058824,8.333333333,91.66666667
200300850,4151020,LURWAYIZO SENIOR SECONDARY SCHOOL,13,5,19,7,17,12,38.46153846,61.53846154,36.84210526,63.15789474,70.58823529,29.41176471
200300295,4151021,MATHUMBU SENIOR SECONDARY SCHOOL,0,0,75,9,92,15,0,0,12,88,16.30434783,83.69565217
200300801,4151022,MAZIZINI SENIOR SECONDARY SCHOOL,52,41,97,41,109,54,78.84615385,21.15384615,42.26804124,57.73195876,49.5412844,50.4587156
200300314,4151042,MDENI SENIOR SECONDARY SCHOOL,84,64,104,38,157,59,76.19047619,23.80952381,36.53846154,63.46153846,37.57961783,62.42038217
200300868,4152023,MIDA SCHOOL,105,84,100,66,138,108,80,20,66,34,78.26086957,21.73913043
200300780,4151024,MPOZOLO SENIOR SECONDARY SCHOOL,33,14,39,24,40,19,42.42424242,57.57575758,61.53846154,38.46153846,47.5,52.5
200400734,4151025,NGANGOLWANDLE SENIOR SENIOR SECONDARY,331,230,648,415,707,200,69.48640483,30.51359517,64.04320988,35.95679012,28.28854314,71.71145686
200300433,4151026,NGCINGWANE TECH S.S.S.,102,65,131,77,206,55,63.7254902,36.2745098,58.77862595,41.22137405,26.69902913,73.30097087
200300449,4151027,NGWENZE SENIOR SENIOR SECONDARY SCHOOL,121,53,155,76,169,104,43.80165289,56.19834711,49.03225806,50.96774194,61.53846154,38.46153846
200400808,4151028,NOBANGILE SENIOR SECONDARY SCHOOL,67,26,103,59,73,44,38.80597015,61.19402985,57.2815534,42.7184466,60.2739726,39.7260274
200300503,4151037,NQABARA SENIOR SECONDARY SCHOOL,101,53,201,104,213,121,52.47524752,47.52475248,51.74129353,48.25870647,56.80751174,43.19248826
200300832,4151030,NQABISILE SENIOR SECONDARY SCHOOL,23,9,56,18,18,3,39.13043478,60.86956522,32.14285714,67.85714286,16.66666667,83.33333333
400200819,4193096,ST. THOMAS FOR THE DEAF,12,1,12,0,14,2,8.333333333,91.66666667,0,100,14.28571429,85.71428571
200300627,4151031,UPPER GWADU SENIOR SECONDARY SCHOOL,50,37,49,27,60,40,74,26,55.10204082,44.89795918,66.66666667,33.33333333
200300719,4151032,VULINGCOBO SENIOR SECONDARY SCHOOL,84,51,99,70,89,49,60.71428571,39.28571429,70.70707071,29.29292929,55.05617978,44.94382022
200300764,4151033,WILLOVALE SENIOR SECONDARY SCHOOL,79,31,71,28,68,38,39.24050633,60.75949367,39.43661972,60.56338028,55.88235294,44.11764706
200300666,4151034,XOLILIZWE SENIOR SECONDARY SCHOOL,172,74,172,25,182,48,43.02325581,56.97674419,14.53488372,85.46511628,26.37362637,73.62637363
200401208,4151035,ZWELENQABA SENIOR SECONDARY SCHOOL,72,24,194,70,155,64,33.33333333,66.66666667,36.08247423,63.91752577,41.29032258,58.70967742
200300703,4151036,ZWELIDUMILE SENIOR SECONDARY SCHOOL,100,33,78,42,88,50,33,67,53.84615385,46.15384615,56.81818182,43.18181818
200200091,4182001,ACCORD BUSINESS ACADEMY,21,10,31,11,24,5,47.61904762,52.38095238,35.48387097,64.51612903,20.83333333,79.16666667
200200009,4182002,ALPHENDALE SECONDARY SCHOOL,117,97,190,160,136,107,82.90598291,17.09401709,84.21052632,15.78947368,78.67647059,21.32352941
200201004,4182003,ALTHORPE COLLEGE,67,41,86,41,61,35,61.19402985,38.80597015,47.6744186,52.3255814,57.37704918,42.62295082
200200035,4181004,BEACONHURST SCHOOL,47,47,62,62,54,54,100,0,100,0,100,0
200201048,4181005,BHONGOLETHU SENIOR SECONDARY SCHOOL,50,39,72,45,79,50,78,22,62.5,37.5,63.29113924,36.70886076
200200072,4181006,BLYLETTS COMBINED SCHOOL,130,110,138,110,108,76,84.61538462,15.38461538,79.71014493,20.28985507,70.37037037,29.62962963
200200060,4181007,BUCHULE TECHNICAL HIGH SCHOOL,43,27,109,31,29,23,62.79069767,37.20930233,28.44036697,71.55963303,79.31034483,20.68965517
200200075,4181008,CAMBRIDGE HIGH SCHOOL,176,175,208,208,177,177,99.43181818,0.568181818,100,0,100,0
200300874,4182090,CANNAN ACADEMY,24,11,36,26,49,37,45.83333333,54.16666667,72.22222222,27.77777778,75.51020408,24.48979592
200200088,4181009,CLARENDON GIRLS HIGH SCHOOL,147,147,141,141,143,143,100,0,100,0,100,0
200200111,4181011,DAVID MAMA HIGH SCHOOL,90,58,99,81,102,84,64.44444444,35.55555556,81.81818182,18.18181818,82.35294118,17.64705882
200201035,4181012,EAST LONDON SCIENCE COLLEGE,62,62,72,63,64,60,100,0,87.5,12.5,93.75,6.25
200200139,4181052,EAST LONDON SECONDARY SCHOOL,53,50,100,79,62,54,94.33962264,5.660377358,79,21,87.09677419,12.90322581
200200141,4181013,EBENZER MAJOMBOZI HIGH SCHOOL,126,115,193,114,176,122,91.26984127,8.73015873,59.06735751,40.93264249,69.31818182,30.68181818
200200168,4181053,ERIC MNTONGA HIGH SCHOOL,46,18,43,15,32,23,39.13043478,60.86956522,34.88372093,65.11627907,71.875,28.125
200200191,4181014,FUNIWE SENIOR SECONDARY SCHOOL,68,61,62,43,66,32,89.70588235,10.29411765,69.35483871,30.64516129,48.48484848,51.51515152
200200203,4181015,GEORGE RANDELL HIGH SCHOOL,74,72,89,88,70,70,97.2972973,2.702702703,98.87640449,1.123595506,100,0
200201018,4181090,GONUBIE HIGH SCHOOL,80,77,83,83,62,59,96.25,3.75,100,0,95.16129032,4.838709677
200200990,4181054,GOODHOPE SENIOR SECONDARY SCHOOL,51,25,52,16,109,12,49.01960784,50.98039216,30.76923077,69.23076923,11.00917431,88.99082569
200200220,4181055,GREENPOINT SECONDARY SCHOOL,87,68,112,102,120,107,78.16091954,21.83908046,91.07142857,8.928571429,89.16666667,10.83333333
200200253,4181016,GRENS HIGH SCHOOL,113,113,111,111,109,107,100,0,100,0,98.16513761,1.834862385
200200227,4181017,GWABA COMBINED SCHOOL,34,19,37,17,27,6,55.88235294,44.11764706,45.94594595,54.05405405,22.22222222,77.77777778
200200248,4181019,HLOKOMA HIGH SCOOL,76,69,71,40,40,32,90.78947368,9.210526316,56.33802817,43.66197183,80,20
200200251,4181020,HLUMANI HIGH SCHOOL,64,37,88,33,88,19,57.8125,42.1875,37.5,62.5,21.59090909,78.40909091
200200260,4181021,HUDSON PARK HIGH SCHOOL,222,222,212,210,213,212,100,0,99.05660377,0.943396226,99.53051643,0.469483568
200200985,4181056,INKWENKWEZI HIGH SCHOOL,43,27,60,16,42,21,62.79069767,37.20930233,26.66666667,73.33333333,50,50
200200455,4181022,J F MATI SENIOR SECONDARY SCHOOL,44,24,65,23,32,14,54.54545455,45.45454545,35.38461538,64.61538462,43.75,56.25
200200292,4181057,JOHN BISSEKER SECONDARY SCHOOL,121,107,227,128,204,154,88.42975207,11.57024793,56.3876652,43.6123348,75.49019608,24.50980392
200200294,4181058,JONGILANGA HIGH SCHOOL,37,14,32,11,28,13,37.83783784,62.16216216,34.375,65.625,46.42857143,53.57142857
200200296,4181059,JONGUHLANGA SENIOR SECONDARY SCHOOL,10,5,15,10,37,15,50,50,66.66666667,33.33333333,40.54054054,59.45945946
200200314,4181060,KHULANI COMMERCIAL HIGH SCHOOL,149,121,115,96,164,133,81.20805369,18.79194631,83.47826087,16.52173913,81.09756098,18.90243902
200200333,4181024,KUSILE COMPREHESIVE SCHOOL,127,92,205,93,118,84,72.44094488,27.55905512,45.36585366,54.63414634,71.18644068,28.81355932
200200342,4181061,KWENXURA SENIOR SECONDARY SCHOOL,41,21,57,24,51,24,51.2195122,48.7804878,42.10526316,57.89473684,47.05882353,52.94117647
200200359,4181026,LILYFONTEIN SCHOOL,26,26,27,27,26,26,100,0,100,0,100,0
200200362,4181025,LINGELETHU SENIOR SECONDARY SCHOOL,89,37,99,37,94,37,41.57303371,58.42696629,37.37373737,62.62626263,39.36170213,60.63829787
200200371,4181062,LOYISO SENIOR SECONDARY SCHOOL,45,28,102,25,42,24,62.22222222,37.77777778,24.50980392,75.49019608,57.14285714,42.85714286
200200379,4181063,LUMKO HIGH SCHOOL,84,66,114,84,112,72,78.57142857,21.42857143,73.68421053,26.31578947,64.28571429,35.71428571
200200437,4181027,MASIXOLE HIGH SCHOOL,62,39,94,38,88,44,62.90322581,37.09677419,40.42553191,59.57446809,50,50
200200483,4181028,MIZAMO SENIOR SECONDARY SCHOOL,60,25,89,54,88,55,41.66666667,58.33333333,60.6741573,39.3258427,62.5,37.5
200200495,4181029,MOSES MABHIDA SENIOR SECONDARY SCHOOL,36,22,37,23,22,20,61.11111111,38.88888889,62.16216216,37.83783784,90.90909091,9.090909091
200200504,4181030,MSOBOMVU HIGH SCHOOL,10,3,18,2,4,0,30,70,11.11111111,88.88888889,0,100
200200521,4181091,MZAMOWETHU PUBLIC SCHOOL,39,22,54,33,60,27,56.41025641,43.58974359,61.11111111,38.88888889,45,55
